"Longitud de onda (nm)";"Absorbancia";"Tratamiento"
664;"0.053855";"Crema Con Extracto 2"
663;"0.052271";"Crema Con Extracto 2"
662;"0.054218";"Crema Con Extracto 2"
661;"0.056004";"Crema Con Extracto 2"
660;"0.054728";"Crema Con Extracto 2"
659;"0.054638";"Crema Con Extracto 2"
658;"0.053924";"Crema Con Extracto 2"
657;"0.054678";"Crema Con Extracto 2"
656;"0.055974";"Crema Con Extracto 2"
655;"0.056269";"Crema Con Extracto 2"
654;"0.054487";"Crema Con Extracto 2"
653;"0.054789";"Crema Con Extracto 2"
652;"0.054246";"Crema Con Extracto 2"
651;"0.055645";"Crema Con Extracto 2"
650;"0.056233";"Crema Con Extracto 2"
649;"0.056020";"Crema Con Extracto 2"
648;"0.054875";"Crema Con Extracto 2"
647;"0.054390";"Crema Con Extracto 2"
646;"0.054703";"Crema Con Extracto 2"
645;"0.056106";"Crema Con Extracto 2"
644;"0.057831";"Crema Con Extracto 2"
643;"0.056733";"Crema Con Extracto 2"
642;"0.054989";"Crema Con Extracto 2"
641;"0.054879";"Crema Con Extracto 2"
640;"0.055364";"Crema Con Extracto 2"
639;"0.056317";"Crema Con Extracto 2"
638;"0.057152";"Crema Con Extracto 2"
637;"0.056002";"Crema Con Extracto 2"
636;"0.056641";"Crema Con Extracto 2"
635;"0.056079";"Crema Con Extracto 2"
634;"0.055572";"Crema Con Extracto 2"
633;"0.057672";"Crema Con Extracto 2"
632;"0.056915";"Crema Con Extracto 2"
631;"0.056440";"Crema Con Extracto 2"
630;"0.056385";"Crema Con Extracto 2"
629;"0.056462";"Crema Con Extracto 2"
628;"0.056417";"Crema Con Extracto 2"
627;"0.056948";"Crema Con Extracto 2"
626;"0.057687";"Crema Con Extracto 2"
625;"0.057617";"Crema Con Extracto 2"
624;"0.057696";"Crema Con Extracto 2"
623;"0.056977";"Crema Con Extracto 2"
622;"0.057519";"Crema Con Extracto 2"
621;"0.056581";"Crema Con Extracto 2"
620;"0.056818";"Crema Con Extracto 2"
619;"0.058547";"Crema Con Extracto 2"
618;"0.058150";"Crema Con Extracto 2"
617;"0.058089";"Crema Con Extracto 2"
616;"0.057731";"Crema Con Extracto 2"
615;"0.057583";"Crema Con Extracto 2"
614;"0.057217";"Crema Con Extracto 2"
613;"0.058234";"Crema Con Extracto 2"
612;"0.057973";"Crema Con Extracto 2"
611;"0.058100";"Crema Con Extracto 2"
610;"0.058489";"Crema Con Extracto 2"
609;"0.057744";"Crema Con Extracto 2"
608;"0.059014";"Crema Con Extracto 2"
607;"0.058692";"Crema Con Extracto 2"
606;"0.058731";"Crema Con Extracto 2"
605;"0.058430";"Crema Con Extracto 2"
604;"0.059561";"Crema Con Extracto 2"
603;"0.058663";"Crema Con Extracto 2"
602;"0.059269";"Crema Con Extracto 2"
601;"0.059875";"Crema Con Extracto 2"
600;"0.058290";"Crema Con Extracto 2"
599;"0.058907";"Crema Con Extracto 2"
598;"0.058866";"Crema Con Extracto 2"
597;"0.058897";"Crema Con Extracto 2"
596;"0.059643";"Crema Con Extracto 2"
595;"0.060127";"Crema Con Extracto 2"
594;"0.060159";"Crema Con Extracto 2"
593;"0.058700";"Crema Con Extracto 2"
592;"0.058636";"Crema Con Extracto 2"
591;"0.059370";"Crema Con Extracto 2"
590;"0.059527";"Crema Con Extracto 2"
589;"0.059686";"Crema Con Extracto 2"
588;"0.060472";"Crema Con Extracto 2"
587;"0.060163";"Crema Con Extracto 2"
586;"0.059159";"Crema Con Extracto 2"
585;"0.059402";"Crema Con Extracto 2"
584;"0.061182";"Crema Con Extracto 2"
583;"0.061876";"Crema Con Extracto 2"
582;"0.061004";"Crema Con Extracto 2"
581;"0.059272";"Crema Con Extracto 2"
580;"0.058363";"Crema Con Extracto 2"
579;"0.061641";"Crema Con Extracto 2"
578;"0.062035";"Crema Con Extracto 2"
577;"0.062299";"Crema Con Extracto 2"
576;"0.061416";"Crema Con Extracto 2"
575;"0.061095";"Crema Con Extracto 2"
574;"0.060550";"Crema Con Extracto 2"
573;"0.061839";"Crema Con Extracto 2"
572;"0.061304";"Crema Con Extracto 2"
571;"0.060817";"Crema Con Extracto 2"
570;"0.062324";"Crema Con Extracto 2"
569;"0.062238";"Crema Con Extracto 2"
568;"0.061603";"Crema Con Extracto 2"
567;"0.061106";"Crema Con Extracto 2"
566;"0.062596";"Crema Con Extracto 2"
565;"0.062209";"Crema Con Extracto 2"
564;"0.062690";"Crema Con Extracto 2"
563;"0.062725";"Crema Con Extracto 2"
562;"0.062406";"Crema Con Extracto 2"
561;"0.062892";"Crema Con Extracto 2"
560;"0.063169";"Crema Con Extracto 2"
559;"0.063051";"Crema Con Extracto 2"
558;"0.063419";"Crema Con Extracto 2"
557;"0.063515";"Crema Con Extracto 2"
556;"0.062596";"Crema Con Extracto 2"
555;"0.063414";"Crema Con Extracto 2"
554;"0.063258";"Crema Con Extracto 2"
553;"0.063538";"Crema Con Extracto 2"
552;"0.064011";"Crema Con Extracto 2"
551;"0.063389";"Crema Con Extracto 2"
550;"0.062497";"Crema Con Extracto 2"
549;"0.062994";"Crema Con Extracto 2"
548;"0.063514";"Crema Con Extracto 2"
547;"0.062965";"Crema Con Extracto 2"
546;"0.063083";"Crema Con Extracto 2"
545;"0.063723";"Crema Con Extracto 2"
544;"0.064479";"Crema Con Extracto 2"
543;"0.061439";"Crema Con Extracto 2"
542;"0.064343";"Crema Con Extracto 2"
541;"0.063084";"Crema Con Extracto 2"
540;"0.064516";"Crema Con Extracto 2"
539;"0.063497";"Crema Con Extracto 2"
538;"0.062730";"Crema Con Extracto 2"
537;"0.063309";"Crema Con Extracto 2"
536;"0.064540";"Crema Con Extracto 2"
535;"0.065372";"Crema Con Extracto 2"
534;"0.064467";"Crema Con Extracto 2"
533;"0.065593";"Crema Con Extracto 2"
532;"0.063819";"Crema Con Extracto 2"
531;"0.063978";"Crema Con Extracto 2"
530;"0.064744";"Crema Con Extracto 2"
529;"0.066524";"Crema Con Extracto 2"
528;"0.065592";"Crema Con Extracto 2"
527;"0.065811";"Crema Con Extracto 2"
526;"0.064838";"Crema Con Extracto 2"
525;"0.065995";"Crema Con Extracto 2"
524;"0.066139";"Crema Con Extracto 2"
523;"0.065947";"Crema Con Extracto 2"
522;"0.066123";"Crema Con Extracto 2"
521;"0.065947";"Crema Con Extracto 2"
520;"0.066305";"Crema Con Extracto 2"
519;"0.066012";"Crema Con Extracto 2"
518;"0.066025";"Crema Con Extracto 2"
517;"0.066807";"Crema Con Extracto 2"
516;"0.068213";"Crema Con Extracto 2"
515;"0.066583";"Crema Con Extracto 2"
514;"0.067023";"Crema Con Extracto 2"
513;"0.067202";"Crema Con Extracto 2"
512;"0.067457";"Crema Con Extracto 2"
511;"0.067160";"Crema Con Extracto 2"
510;"0.066574";"Crema Con Extracto 2"
509;"0.067234";"Crema Con Extracto 2"
508;"0.065616";"Crema Con Extracto 2"
507;"0.067670";"Crema Con Extracto 2"
506;"0.067857";"Crema Con Extracto 2"
505;"0.068279";"Crema Con Extracto 2"
504;"0.067023";"Crema Con Extracto 2"
503;"0.067574";"Crema Con Extracto 2"
502;"0.067362";"Crema Con Extracto 2"
501;"0.069199";"Crema Con Extracto 2"
500;"0.069129";"Crema Con Extracto 2"
499;"0.067328";"Crema Con Extracto 2"
498;"0.068254";"Crema Con Extracto 2"
497;"0.068334";"Crema Con Extracto 2"
496;"0.067358";"Crema Con Extracto 2"
495;"0.067989";"Crema Con Extracto 2"
494;"0.067945";"Crema Con Extracto 2"
493;"0.068058";"Crema Con Extracto 2"
492;"0.069565";"Crema Con Extracto 2"
491;"0.068889";"Crema Con Extracto 2"
490;"0.069125";"Crema Con Extracto 2"
489;"0.069392";"Crema Con Extracto 2"
488;"0.068936";"Crema Con Extracto 2"
487;"0.069118";"Crema Con Extracto 2"
486;"0.069835";"Crema Con Extracto 2"
485;"0.069681";"Crema Con Extracto 2"
484;"0.070195";"Crema Con Extracto 2"
483;"0.069957";"Crema Con Extracto 2"
482;"0.070028";"Crema Con Extracto 2"
481;"0.069841";"Crema Con Extracto 2"
480;"0.072004";"Crema Con Extracto 2"
479;"0.071084";"Crema Con Extracto 2"
478;"0.071576";"Crema Con Extracto 2"
477;"0.069872";"Crema Con Extracto 2"
476;"0.069681";"Crema Con Extracto 2"
475;"0.070820";"Crema Con Extracto 2"
474;"0.071788";"Crema Con Extracto 2"
473;"0.072802";"Crema Con Extracto 2"
472;"0.071215";"Crema Con Extracto 2"
471;"0.072044";"Crema Con Extracto 2"
470;"0.071315";"Crema Con Extracto 2"
469;"0.071219";"Crema Con Extracto 2"
468;"0.072280";"Crema Con Extracto 2"
467;"0.071884";"Crema Con Extracto 2"
466;"0.072877";"Crema Con Extracto 2"
465;"0.072127";"Crema Con Extracto 2"
464;"0.073824";"Crema Con Extracto 2"
463;"0.072256";"Crema Con Extracto 2"
462;"0.073259";"Crema Con Extracto 2"
461;"0.072171";"Crema Con Extracto 2"
460;"0.072872";"Crema Con Extracto 2"
459;"0.072728";"Crema Con Extracto 2"
458;"0.072108";"Crema Con Extracto 2"
457;"0.073715";"Crema Con Extracto 2"
456;"0.074879";"Crema Con Extracto 2"
455;"0.073189";"Crema Con Extracto 2"
454;"0.075750";"Crema Con Extracto 2"
453;"0.074943";"Crema Con Extracto 2"
452;"0.075293";"Crema Con Extracto 2"
451;"0.072993";"Crema Con Extracto 2"
450;"0.073877";"Crema Con Extracto 2"
449;"0.074448";"Crema Con Extracto 2"
448;"0.075285";"Crema Con Extracto 2"
447;"0.075348";"Crema Con Extracto 2"
446;"0.073775";"Crema Con Extracto 2"
445;"0.075286";"Crema Con Extracto 2"
444;"0.076929";"Crema Con Extracto 2"
443;"0.077092";"Crema Con Extracto 2"
442;"0.075807";"Crema Con Extracto 2"
441;"0.075584";"Crema Con Extracto 2"
440;"0.074743";"Crema Con Extracto 2"
439;"0.076207";"Crema Con Extracto 2"
438;"0.077021";"Crema Con Extracto 2"
437;"0.075492";"Crema Con Extracto 2"
436;"0.076707";"Crema Con Extracto 2"
435;"0.075364";"Crema Con Extracto 2"
434;"0.077736";"Crema Con Extracto 2"
433;"0.079397";"Crema Con Extracto 2"
432;"0.079922";"Crema Con Extracto 2"
431;"0.077770";"Crema Con Extracto 2"
430;"0.079315";"Crema Con Extracto 2"
429;"0.079425";"Crema Con Extracto 2"
428;"0.079301";"Crema Con Extracto 2"
427;"0.080756";"Crema Con Extracto 2"
426;"0.081409";"Crema Con Extracto 2"
425;"0.079241";"Crema Con Extracto 2"
424;"0.079617";"Crema Con Extracto 2"
423;"0.081134";"Crema Con Extracto 2"
422;"0.082054";"Crema Con Extracto 2"
421;"0.083810";"Crema Con Extracto 2"
420;"0.085963";"Crema Con Extracto 2"
419;"0.089104";"Crema Con Extracto 2"
418;"0.091059";"Crema Con Extracto 2"
417;"0.092759";"Crema Con Extracto 2"
416;"0.096142";"Crema Con Extracto 2"
415;"0.101487";"Crema Con Extracto 2"
414;"0.105293";"Crema Con Extracto 2"
413;"0.111686";"Crema Con Extracto 2"
412;"0.115723";"Crema Con Extracto 2"
411;"0.124847";"Crema Con Extracto 2"
410;"0.136537";"Crema Con Extracto 2"
409;"0.148824";"Crema Con Extracto 2"
408;"0.164833";"Crema Con Extracto 2"
407;"0.185771";"Crema Con Extracto 2"
406;"0.211342";"Crema Con Extracto 2"
405;"0.243774";"Crema Con Extracto 2"
404;"0.284932";"Crema Con Extracto 2"
403;"0.335859";"Crema Con Extracto 2"
402;"0.401688";"Crema Con Extracto 2"
401;"0.485581";"Crema Con Extracto 2"
400;"0.587350";"Crema Con Extracto 2"
399;"0.712580";"Crema Con Extracto 2"
398;"0.859921";"Crema Con Extracto 2"
397;"1.038022";"Crema Con Extracto 2"
396;"1.245356";"Crema Con Extracto 2"
395;"1.479147";"Crema Con Extracto 2"
394;"1.659868";"Crema Con Extracto 2"
393;"1.816281";"Crema Con Extracto 2"
392;"1.968999";"Crema Con Extracto 2"
391;"1.921090";"Crema Con Extracto 2"
390;"1.884356";"Crema Con Extracto 2"
389;"1.929207";"Crema Con Extracto 2"
388;"1.977072";"Crema Con Extracto 2"
387;"1.964775";"Crema Con Extracto 2"
386;"1.957753";"Crema Con Extracto 2"
385;"1.962995";"Crema Con Extracto 2"
384;"1.956487";"Crema Con Extracto 2"
383;"1.936856";"Crema Con Extracto 2"
382;"1.935455";"Crema Con Extracto 2"
381;"1.961594";"Crema Con Extracto 2"
380;"1.954705";"Crema Con Extracto 2"
379;"1.995181";"Crema Con Extracto 2"
378;"2.074431";"Crema Con Extracto 2"
377;"2.054114";"Crema Con Extracto 2"
376;"2.004003";"Crema Con Extracto 2"
375;"1.979583";"Crema Con Extracto 2"
374;"1.964236";"Crema Con Extracto 2"
373;"1.969843";"Crema Con Extracto 2"
372;"2.006814";"Crema Con Extracto 2"
371;"2.538072";"Crema Con Extracto 2"
370;"2.511254";"Crema Con Extracto 2"
369;"2.522200";"Crema Con Extracto 2"
368;"2.566963";"Crema Con Extracto 2"
367;"2.586887";"Crema Con Extracto 2"
366;"2.577326";"Crema Con Extracto 2"
365;"2.610840";"Crema Con Extracto 2"
364;"2.656978";"Crema Con Extracto 2"
363;"2.767095";"Crema Con Extracto 2"
362;"2.717703";"Crema Con Extracto 2"
361;"2.759875";"Crema Con Extracto 2"
360;"2.693752";"Crema Con Extracto 2"
359;"2.664462";"Crema Con Extracto 2"
358;"2.782728";"Crema Con Extracto 2"
357;"2.674927";"Crema Con Extracto 2"
356;"2.651139";"Crema Con Extracto 2"
355;"2.645107";"Crema Con Extracto 2"
354;"2.624705";"Crema Con Extracto 2"
353;"2.578909";"Crema Con Extracto 2"
352;"2.578559";"Crema Con Extracto 2"
351;"2.583980";"Crema Con Extracto 2"
350;"2.585648";"Crema Con Extracto 2"
349;"2.565817";"Crema Con Extracto 2"
348;"2.548719";"Crema Con Extracto 2"
347;"2.604086";"Crema Con Extracto 2"
346;"2.637899";"Crema Con Extracto 2"
345;"2.647931";"Crema Con Extracto 2"
344;"2.615540";"Crema Con Extracto 2"
343;"2.583470";"Crema Con Extracto 2"
342;"2.580386";"Crema Con Extracto 2"
341;"2.571946";"Crema Con Extracto 2"
340;"2.551434";"Crema Con Extracto 2"
339;"2.589378";"Crema Con Extracto 2"
338;"2.594995";"Crema Con Extracto 2"
337;"2.582188";"Crema Con Extracto 2"
336;"2.581236";"Crema Con Extracto 2"
335;"2.604628";"Crema Con Extracto 2"
334;"2.614781";"Crema Con Extracto 2"
333;"2.638274";"Crema Con Extracto 2"
332;"2.596114";"Crema Con Extracto 2"
331;"2.577839";"Crema Con Extracto 2"
330;"2.577088";"Crema Con Extracto 2"
329;"2.597198";"Crema Con Extracto 2"
328;"2.621286";"Crema Con Extracto 2"
327;"2.685692";"Crema Con Extracto 2"
326;"2.683138";"Crema Con Extracto 2"
325;"2.705973";"Crema Con Extracto 2"
324;"2.717659";"Crema Con Extracto 2"
323;"2.608742";"Crema Con Extracto 2"
322;"2.587823";"Crema Con Extracto 2"
321;"2.582393";"Crema Con Extracto 2"
320;"2.689431";"Crema Con Extracto 2"
319;"2.656020";"Crema Con Extracto 2"
318;"2.599361";"Crema Con Extracto 2"
317;"2.636578";"Crema Con Extracto 2"
316;"2.698727";"Crema Con Extracto 2"
315;"2.780045";"Crema Con Extracto 2"
314;"2.710700";"Crema Con Extracto 2"
313;"2.751631";"Crema Con Extracto 2"
312;"2.818003";"Crema Con Extracto 2"
311;"2.797122";"Crema Con Extracto 2"
310;"2.808902";"Crema Con Extracto 2"
309;"2.797943";"Crema Con Extracto 2"
308;"2.754275";"Crema Con Extracto 2"
307;"2.742120";"Crema Con Extracto 2"
306;"2.742826";"Crema Con Extracto 2"
305;"2.770163";"Crema Con Extracto 2"
304;"2.741932";"Crema Con Extracto 2"
303;"2.784025";"Crema Con Extracto 2"
302;"2.808269";"Crema Con Extracto 2"
301;"2.803495";"Crema Con Extracto 2"
300;"2.804246";"Crema Con Extracto 2"
299;"2.812422";"Crema Con Extracto 2"
298;"2.850118";"Crema Con Extracto 2"
297;"2.764798";"Crema Con Extracto 2"
296;"2.570398";"Crema Con Extracto 2"
295;"2.471622";"Crema Con Extracto 2"
294;"2.230431";"Crema Con Extracto 2"
293;"1.908869";"Crema Con Extracto 2"
292;"1.685137";"Crema Con Extracto 2"
291;"1.458788";"Crema Con Extracto 2"
290;"1.321984";"Crema Con Extracto 2"
289;"1.264411";"Crema Con Extracto 2"
288;"1.252626";"Crema Con Extracto 2"
287;"1.211619";"Crema Con Extracto 2"
286;"1.205459";"Crema Con Extracto 2"
285;"1.177457";"Crema Con Extracto 2"
284;"1.169803";"Crema Con Extracto 2"
283;"1.132227";"Crema Con Extracto 2"
282;"1.128409";"Crema Con Extracto 2"
281;"1.109531";"Crema Con Extracto 2"
280;"1.099908";"Crema Con Extracto 2"
279;"1.086352";"Crema Con Extracto 2"
278;"1.066277";"Crema Con Extracto 2"
277;"1.019697";"Crema Con Extracto 2"
276;"1.046401";"Crema Con Extracto 2"
275;"1.017893";"Crema Con Extracto 2"
274;"1.002901";"Crema Con Extracto 2"
273;"1.006592";"Crema Con Extracto 2"
272;"0.980158";"Crema Con Extracto 2"
271;"0.967509";"Crema Con Extracto 2"
270;"0.973751";"Crema Con Extracto 2"
269;"0.934801";"Crema Con Extracto 2"
268;"0.925891";"Crema Con Extracto 2"
267;"0.899253";"Crema Con Extracto 2"
266;"0.900404";"Crema Con Extracto 2"
265;"0.889900";"Crema Con Extracto 2"
264;"0.875124";"Crema Con Extracto 2"
263;"0.857037";"Crema Con Extracto 2"
262;"0.851491";"Crema Con Extracto 2"
261;"0.847746";"Crema Con Extracto 2"
260;"0.806838";"Crema Con Extracto 2"
259;"0.813066";"Crema Con Extracto 2"
258;"0.803401";"Crema Con Extracto 2"
257;"0.784884";"Crema Con Extracto 2"
256;"0.774361";"Crema Con Extracto 2"
255;"0.750775";"Crema Con Extracto 2"
254;"0.752038";"Crema Con Extracto 2"
253;"0.728087";"Crema Con Extracto 2"
252;"0.739266";"Crema Con Extracto 2"
251;"0.711216";"Crema Con Extracto 2"
250;"0.722805";"Crema Con Extracto 2"
249;"0.350637";"Crema Con Extracto 2"
248;"0.323795";"Crema Con Extracto 2"
247;"0.332770";"Crema Con Extracto 2"
246;"0.333631";"Crema Con Extracto 2"
245;"0.312161";"Crema Con Extracto 2"
244;"0.318841";"Crema Con Extracto 2"
243;"0.303658";"Crema Con Extracto 2"
242;"0.296701";"Crema Con Extracto 2"
241;"0.297504";"Crema Con Extracto 2"
240;"0.291220";"Crema Con Extracto 2"
239;"0.287213";"Crema Con Extracto 2"
238;"0.278687";"Crema Con Extracto 2"
237;"0.295558";"Crema Con Extracto 2"
236;"0.285131";"Crema Con Extracto 2"
235;"0.275580";"Crema Con Extracto 2"
234;"0.275165";"Crema Con Extracto 2"
233;"0.278044";"Crema Con Extracto 2"
232;"0.260487";"Crema Con Extracto 2"
231;"0.258562";"Crema Con Extracto 2"
230;"0.242381";"Crema Con Extracto 2"
229;"0.256197";"Crema Con Extracto 2"
228;"0.246909";"Crema Con Extracto 2"
227;"0.246393";"Crema Con Extracto 2"
226;"0.241414";"Crema Con Extracto 2"
225;"0.256350";"Crema Con Extracto 2"
224;"0.235960";"Crema Con Extracto 2"
223;"0.238960";"Crema Con Extracto 2"
222;"0.227564";"Crema Con Extracto 2"
221;"0.230540";"Crema Con Extracto 2"
220;"0.238611";"Crema Con Extracto 2"
219;"0.217510";"Crema Con Extracto 2"
218;"0.230765";"Crema Con Extracto 2"
217;"0.229770";"Crema Con Extracto 2"
216;"0.231572";"Crema Con Extracto 2"
215;"0.197993";"Crema Con Extracto 2"
214;"0.213763";"Crema Con Extracto 2"
213;"0.210803";"Crema Con Extracto 2"
212;"0.223523";"Crema Con Extracto 2"
211;"0.197173";"Crema Con Extracto 2"
210;"0.203862";"Crema Con Extracto 2"
209;"0.213756";"Crema Con Extracto 2"
208;"0.208521";"Crema Con Extracto 2"
207;"0.189576";"Crema Con Extracto 2"
206;"0.200793";"Crema Con Extracto 2"
205;"0.180938";"Crema Con Extracto 2"
204;"0.191842";"Crema Con Extracto 2"
203;"0.173747";"Crema Con Extracto 2"
202;"0.190783";"Crema Con Extracto 2"
201;"0.170979";"Crema Con Extracto 2"
200;"0.162892";"Crema Con Extracto 2"
749;"0.618653";"Crema Control 1"
748;"0.618410";"Crema Control 1"
747;"0.616751";"Crema Control 1"
746;"0.618477";"Crema Control 1"
745;"0.620801";"Crema Control 1"
744;"0.620312";"Crema Control 1"
743;"0.620283";"Crema Control 1"
742;"0.619639";"Crema Control 1"
741;"0.621288";"Crema Control 1"
740;"0.622474";"Crema Control 1"
739;"0.623510";"Crema Control 1"
738;"0.624374";"Crema Control 1"
737;"0.623709";"Crema Control 1"
736;"0.621421";"Crema Control 1"
735;"0.621637";"Crema Control 1"
734;"0.624456";"Crema Control 1"
733;"0.624973";"Crema Control 1"
732;"0.625906";"Crema Control 1"
731;"0.625303";"Crema Control 1"
730;"0.624059";"Crema Control 1"
729;"0.626386";"Crema Control 1"
728;"0.627294";"Crema Control 1"
727;"0.627959";"Crema Control 1"
726;"0.626685";"Crema Control 1"
725;"0.626919";"Crema Control 1"
724;"0.628217";"Crema Control 1"
723;"0.629328";"Crema Control 1"
722;"0.631106";"Crema Control 1"
721;"0.631129";"Crema Control 1"
720;"0.630569";"Crema Control 1"
719;"0.629544";"Crema Control 1"
718;"0.629844";"Crema Control 1"
717;"0.631738";"Crema Control 1"
716;"0.633071";"Crema Control 1"
715;"0.633334";"Crema Control 1"
714;"0.632309";"Crema Control 1"
713;"0.632182";"Crema Control 1"
712;"0.633982";"Crema Control 1"
711;"0.633744";"Crema Control 1"
710;"0.636112";"Crema Control 1"
709;"0.635929";"Crema Control 1"
708;"0.635986";"Crema Control 1"
707;"0.634784";"Crema Control 1"
706;"0.635767";"Crema Control 1"
705;"0.637809";"Crema Control 1"
704;"0.638428";"Crema Control 1"
703;"0.638568";"Crema Control 1"
702;"0.637413";"Crema Control 1"
701;"0.637624";"Crema Control 1"
700;"0.638586";"Crema Control 1"
699;"0.640685";"Crema Control 1"
698;"0.640354";"Crema Control 1"
697;"0.639390";"Crema Control 1"
696;"0.640337";"Crema Control 1"
695;"0.640644";"Crema Control 1"
694;"0.641603";"Crema Control 1"
693;"0.641921";"Crema Control 1"
692;"0.641853";"Crema Control 1"
691;"0.641497";"Crema Control 1"
690;"0.643607";"Crema Control 1"
689;"0.643512";"Crema Control 1"
688;"0.642596";"Crema Control 1"
687;"0.643271";"Crema Control 1"
686;"0.644169";"Crema Control 1"
685;"0.644453";"Crema Control 1"
684;"0.644681";"Crema Control 1"
683;"0.645426";"Crema Control 1"
682;"0.645824";"Crema Control 1"
681;"0.646520";"Crema Control 1"
680;"0.646596";"Crema Control 1"
679;"0.646948";"Crema Control 1"
678;"0.648206";"Crema Control 1"
677;"0.647923";"Crema Control 1"
676;"0.647679";"Crema Control 1"
675;"0.647071";"Crema Control 1"
674;"0.647139";"Crema Control 1"
673;"0.648543";"Crema Control 1"
672;"0.649674";"Crema Control 1"
671;"0.649856";"Crema Control 1"
670;"0.649350";"Crema Control 1"
669;"0.649414";"Crema Control 1"
668;"0.650388";"Crema Control 1"
667;"0.652660";"Crema Control 1"
666;"0.653104";"Crema Control 1"
665;"0.652221";"Crema Control 1"
664;"0.652240";"Crema Control 1"
663;"0.651630";"Crema Control 1"
662;"0.653853";"Crema Control 1"
661;"0.656265";"Crema Control 1"
660;"0.653746";"Crema Control 1"
659;"0.656069";"Crema Control 1"
658;"0.654562";"Crema Control 1"
657;"0.656348";"Crema Control 1"
656;"0.657825";"Crema Control 1"
655;"0.658669";"Crema Control 1"
654;"0.658090";"Crema Control 1"
