"Longitud de onda (nm)","Absorbancia","Tratamiento"
749,"0.048362","Crema Con Extracto"
748,"0.048382","Crema Con Extracto"
747,"0.046723","Crema Con Extracto"
746,"0.048080","Crema Con Extracto"
745,"0.049087","Crema Con Extracto"
744,"0.049773","Crema Con Extracto"
743,"0.048440","Crema Con Extracto"
742,"0.047946","Crema Con Extracto"
741,"0.048217","Crema Con Extracto"
740,"0.049727","Crema Con Extracto"
739,"0.050316","Crema Con Extracto"
738,"0.050317","Crema Con Extracto"
737,"0.050588","Crema Con Extracto"
736,"0.047327","Crema Con Extracto"
735,"0.048029","Crema Con Extracto"
734,"0.049555","Crema Con Extracto"
733,"0.050293","Crema Con Extracto"
732,"0.049988","Crema Con Extracto"
731,"0.049011","Crema Con Extracto"
730,"0.048243","Crema Con Extracto"
729,"0.048486","Crema Con Extracto"
728,"0.050789","Crema Con Extracto"
727,"0.050330","Crema Con Extracto"
726,"0.049673","Crema Con Extracto"
725,"0.048253","Crema Con Extracto"
724,"0.049467","Crema Con Extracto"
723,"0.050342","Crema Con Extracto"
722,"0.051268","Crema Con Extracto"
721,"0.051419","Crema Con Extracto"
720,"0.050008","Crema Con Extracto"
719,"0.048769","Crema Con Extracto"
718,"0.048836","Crema Con Extracto"
717,"0.050644","Crema Con Extracto"
716,"0.051488","Crema Con Extracto"
715,"0.051341","Crema Con Extracto"
714,"0.049572","Crema Con Extracto"
713,"0.049114","Crema Con Extracto"
712,"0.050013","Crema Con Extracto"
711,"0.050918","Crema Con Extracto"
710,"0.052266","Crema Con Extracto"
709,"0.051417","Crema Con Extracto"
708,"0.052122","Crema Con Extracto"
707,"0.050493","Crema Con Extracto"
706,"0.050980","Crema Con Extracto"
705,"0.052501","Crema Con Extracto"
704,"0.051882","Crema Con Extracto"
703,"0.051773","Crema Con Extracto"
702,"0.050581","Crema Con Extracto"
701,"0.050898","Crema Con Extracto"
700,"0.051329","Crema Con Extracto"
699,"0.053295","Crema Con Extracto"
698,"0.052574","Crema Con Extracto"
697,"0.051355","Crema Con Extracto"
696,"0.051558","Crema Con Extracto"
695,"0.051594","Crema Con Extracto"
694,"0.053561","Crema Con Extracto"
693,"0.053209","Crema Con Extracto"
692,"0.052818","Crema Con Extracto"
691,"0.051621","Crema Con Extracto"
690,"0.052365","Crema Con Extracto"
689,"0.053306","Crema Con Extracto"
688,"0.052971","Crema Con Extracto"
687,"0.052734","Crema Con Extracto"
686,"0.052736","Crema Con Extracto"
685,"0.052218","Crema Con Extracto"
684,"0.052624","Crema Con Extracto"
683,"0.052002","Crema Con Extracto"
682,"0.053585","Crema Con Extracto"
681,"0.053892","Crema Con Extracto"
680,"0.053687","Crema Con Extracto"
679,"0.053058","Crema Con Extracto"
678,"0.053760","Crema Con Extracto"
677,"0.052763","Crema Con Extracto"
676,"0.054145","Crema Con Extracto"
675,"0.052572","Crema Con Extracto"
674,"0.052926","Crema Con Extracto"
673,"0.052354","Crema Con Extracto"
672,"0.053082","Crema Con Extracto"
671,"0.053819","Crema Con Extracto"
670,"0.054076","Crema Con Extracto"
669,"0.053162","Crema Con Extracto"
668,"0.054589","Crema Con Extracto"
667,"0.054583","Crema Con Extracto"
666,"0.053185","Crema Con Extracto"
665,"0.053448","Crema Con Extracto"
664,"0.055237","Crema Con Extracto"
663,"0.053243","Crema Con Extracto"
662,"0.053600","Crema Con Extracto"
661,"0.055032","Crema Con Extracto"
660,"0.053179","Crema Con Extracto"
659,"0.054936","Crema Con Extracto"
658,"0.054484","Crema Con Extracto"
657,"0.055092","Crema Con Extracto"
656,"0.056882","Crema Con Extracto"
655,"0.055162","Crema Con Extracto"
654,"0.054339","Crema Con Extracto"
653,"0.053461","Crema Con Extracto"
652,"0.054218","Crema Con Extracto"
651,"0.055899","Crema Con Extracto"
650,"0.056601","Crema Con Extracto"
649,"0.055208","Crema Con Extracto"
648,"0.054564","Crema Con Extracto"
647,"0.054126","Crema Con Extracto"
646,"0.057026","Crema Con Extracto"
645,"0.056694","Crema Con Extracto"
644,"0.056649","Crema Con Extracto"
643,"0.054992","Crema Con Extracto"
642,"0.054223","Crema Con Extracto"
641,"0.055187","Crema Con Extracto"
640,"0.056074","Crema Con Extracto"
639,"0.057597","Crema Con Extracto"
638,"0.056765","Crema Con Extracto"
637,"0.055699","Crema Con Extracto"
636,"0.055361","Crema Con Extracto"
635,"0.055463","Crema Con Extracto"
634,"0.057288","Crema Con Extracto"
633,"0.058692","Crema Con Extracto"
632,"0.056591","Crema Con Extracto"
631,"0.054670","Crema Con Extracto"
630,"0.055310","Crema Con Extracto"
629,"0.055880","Crema Con Extracto"
628,"0.056720","Crema Con Extracto"
627,"0.057195","Crema Con Extracto"
626,"0.057975","Crema Con Extracto"
625,"0.056576","Crema Con Extracto"
624,"0.056643","Crema Con Extracto"
623,"0.056967","Crema Con Extracto"
622,"0.058332","Crema Con Extracto"
621,"0.056804","Crema Con Extracto"
620,"0.055795","Crema Con Extracto"
619,"0.057369","Crema Con Extracto"
618,"0.057336","Crema Con Extracto"
617,"0.057316","Crema Con Extracto"
616,"0.058433","Crema Con Extracto"
615,"0.058486","Crema Con Extracto"
614,"0.057983","Crema Con Extracto"
613,"0.057506","Crema Con Extracto"
612,"0.056941","Crema Con Extracto"
611,"0.058654","Crema Con Extracto"
610,"0.058594","Crema Con Extracto"
609,"0.058816","Crema Con Extracto"
608,"0.059940","Crema Con Extracto"
607,"0.058464","Crema Con Extracto"
606,"0.058456","Crema Con Extracto"
605,"0.057772","Crema Con Extracto"
604,"0.059851","Crema Con Extracto"
603,"0.058512","Crema Con Extracto"
602,"0.058251","Crema Con Extracto"
601,"0.059523","Crema Con Extracto"
600,"0.057701","Crema Con Extracto"
599,"0.059447","Crema Con Extracto"
598,"0.059519","Crema Con Extracto"
597,"0.058850","Crema Con Extracto"
596,"0.058775","Crema Con Extracto"
595,"0.059521","Crema Con Extracto"
594,"0.059854","Crema Con Extracto"
593,"0.059677","Crema Con Extracto"
592,"0.059446","Crema Con Extracto"
591,"0.059147","Crema Con Extracto"
590,"0.058086","Crema Con Extracto"
589,"0.060394","Crema Con Extracto"
588,"0.059952","Crema Con Extracto"
587,"0.060089","Crema Con Extracto"
586,"0.059424","Crema Con Extracto"
585,"0.060168","Crema Con Extracto"
584,"0.061318","Crema Con Extracto"
583,"0.060983","Crema Con Extracto"
582,"0.060444","Crema Con Extracto"
581,"0.059126","Crema Con Extracto"
580,"0.059199","Crema Con Extracto"
579,"0.061272","Crema Con Extracto"
578,"0.060488","Crema Con Extracto"
577,"0.061787","Crema Con Extracto"
576,"0.062079","Crema Con Extracto"
575,"0.062055","Crema Con Extracto"
574,"0.061353","Crema Con Extracto"
573,"0.061430","Crema Con Extracto"
572,"0.061445","Crema Con Extracto"
571,"0.060386","Crema Con Extracto"
570,"0.062728","Crema Con Extracto"
569,"0.062942","Crema Con Extracto"
568,"0.062713","Crema Con Extracto"
567,"0.062461","Crema Con Extracto"
566,"0.061595","Crema Con Extracto"
565,"0.061840","Crema Con Extracto"
564,"0.063082","Crema Con Extracto"
563,"0.063370","Crema Con Extracto"
562,"0.062459","Crema Con Extracto"
561,"0.062626","Crema Con Extracto"
560,"0.061620","Crema Con Extracto"
559,"0.062906","Crema Con Extracto"
558,"0.063259","Crema Con Extracto"
557,"0.063822","Crema Con Extracto"
556,"0.062715","Crema Con Extracto"
555,"0.063287","Crema Con Extracto"
554,"0.062442","Crema Con Extracto"
553,"0.062844","Crema Con Extracto"
552,"0.064053","Crema Con Extracto"
551,"0.063689","Crema Con Extracto"
550,"0.063069","Crema Con Extracto"
549,"0.062513","Crema Con Extracto"
548,"0.063280","Crema Con Extracto"
547,"0.063027","Crema Con Extracto"
546,"0.062612","Crema Con Extracto"
545,"0.063679","Crema Con Extracto"
544,"0.063940","Crema Con Extracto"
543,"0.062202","Crema Con Extracto"
542,"0.065148","Crema Con Extracto"
541,"0.063667","Crema Con Extracto"
540,"0.064685","Crema Con Extracto"
539,"0.063474","Crema Con Extracto"
538,"0.064236","Crema Con Extracto"
537,"0.063166","Crema Con Extracto"
536,"0.063664","Crema Con Extracto"
535,"0.065831","Crema Con Extracto"
534,"0.064854","Crema Con Extracto"
533,"0.065076","Crema Con Extracto"
532,"0.064872","Crema Con Extracto"
531,"0.064478","Crema Con Extracto"
530,"0.064415","Crema Con Extracto"
529,"0.066627","Crema Con Extracto"
528,"0.065265","Crema Con Extracto"
527,"0.065799","Crema Con Extracto"
526,"0.065409","Crema Con Extracto"
525,"0.065761","Crema Con Extracto"
524,"0.066220","Crema Con Extracto"
523,"0.065534","Crema Con Extracto"
522,"0.066523","Crema Con Extracto"
521,"0.066000","Crema Con Extracto"
520,"0.065593","Crema Con Extracto"
519,"0.066806","Crema Con Extracto"
518,"0.066447","Crema Con Extracto"
517,"0.066078","Crema Con Extracto"
516,"0.067160","Crema Con Extracto"
515,"0.066293","Crema Con Extracto"
514,"0.066554","Crema Con Extracto"
513,"0.066468","Crema Con Extracto"
512,"0.068211","Crema Con Extracto"
511,"0.068435","Crema Con Extracto"
510,"0.067285","Crema Con Extracto"
509,"0.067344","Crema Con Extracto"
508,"0.067812","Crema Con Extracto"
507,"0.068254","Crema Con Extracto"
506,"0.067069","Crema Con Extracto"
505,"0.068406","Crema Con Extracto"
504,"0.067156","Crema Con Extracto"
503,"0.068349","Crema Con Extracto"
502,"0.067807","Crema Con Extracto"
501,"0.069280","Crema Con Extracto"
500,"0.069507","Crema Con Extracto"
499,"0.068082","Crema Con Extracto"
498,"0.067567","Crema Con Extracto"
497,"0.068076","Crema Con Extracto"
496,"0.067088","Crema Con Extracto"
495,"0.067567","Crema Con Extracto"
494,"0.068775","Crema Con Extracto"
493,"0.067969","Crema Con Extracto"
492,"0.069995","Crema Con Extracto"
491,"0.068389","Crema Con Extracto"
490,"0.069384","Crema Con Extracto"
489,"0.069592","Crema Con Extracto"
488,"0.069354","Crema Con Extracto"
487,"0.068502","Crema Con Extracto"
486,"0.069302","Crema Con Extracto"
485,"0.069721","Crema Con Extracto"
484,"0.069454","Crema Con Extracto"
483,"0.070775","Crema Con Extracto"
482,"0.069940","Crema Con Extracto"
481,"0.071020","Crema Con Extracto"
480,"0.071599","Crema Con Extracto"
479,"0.070655","Crema Con Extracto"
478,"0.070909","Crema Con Extracto"
477,"0.069977","Crema Con Extracto"
476,"0.069971","Crema Con Extracto"
475,"0.071122","Crema Con Extracto"
474,"0.072464","Crema Con Extracto"
473,"0.071673","Crema Con Extracto"
472,"0.071825","Crema Con Extracto"
471,"0.071360","Crema Con Extracto"
470,"0.071453","Crema Con Extracto"
469,"0.071116","Crema Con Extracto"
468,"0.072240","Crema Con Extracto"
467,"0.072611","Crema Con Extracto"
466,"0.071622","Crema Con Extracto"
465,"0.071945","Crema Con Extracto"
464,"0.072429","Crema Con Extracto"
463,"0.073146","Crema Con Extracto"
462,"0.073257","Crema Con Extracto"
461,"0.072125","Crema Con Extracto"
460,"0.072504","Crema Con Extracto"
459,"0.073541","Crema Con Extracto"
458,"0.073261","Crema Con Extracto"
457,"0.074252","Crema Con Extracto"
456,"0.074405","Crema Con Extracto"
455,"0.072297","Crema Con Extracto"
454,"0.074063","Crema Con Extracto"
453,"0.075199","Crema Con Extracto"
452,"0.075435","Crema Con Extracto"
451,"0.072976","Crema Con Extracto"
450,"0.074596","Crema Con Extracto"
449,"0.073952","Crema Con Extracto"
448,"0.074898","Crema Con Extracto"
447,"0.075665","Crema Con Extracto"
446,"0.073255","Crema Con Extracto"
445,"0.076259","Crema Con Extracto"
444,"0.076099","Crema Con Extracto"
443,"0.075431","Crema Con Extracto"
442,"0.076037","Crema Con Extracto"
441,"0.074940","Crema Con Extracto"
440,"0.074670","Crema Con Extracto"
439,"0.076513","Crema Con Extracto"
438,"0.075307","Crema Con Extracto"
437,"0.075694","Crema Con Extracto"
436,"0.077720","Crema Con Extracto"
435,"0.075741","Crema Con Extracto"
434,"0.078481","Crema Con Extracto"
433,"0.079514","Crema Con Extracto"
432,"0.080169","Crema Con Extracto"
431,"0.077650","Crema Con Extracto"
430,"0.079255","Crema Con Extracto"
429,"0.080355","Crema Con Extracto"
428,"0.080068","Crema Con Extracto"
427,"0.081261","Crema Con Extracto"
426,"0.080942","Crema Con Extracto"
425,"0.078597","Crema Con Extracto"
424,"0.079019","Crema Con Extracto"
423,"0.081155","Crema Con Extracto"
422,"0.082691","Crema Con Extracto"
421,"0.083614","Crema Con Extracto"
420,"0.085893","Crema Con Extracto"
419,"0.087869","Crema Con Extracto"
418,"0.089884","Crema Con Extracto"
417,"0.092930","Crema Con Extracto"
416,"0.096768","Crema Con Extracto"
415,"0.102381","Crema Con Extracto"
414,"0.105309","Crema Con Extracto"
413,"0.110787","Crema Con Extracto"
412,"0.115164","Crema Con Extracto"
411,"0.125242","Crema Con Extracto"
410,"0.135451","Crema Con Extracto"
409,"0.150178","Crema Con Extracto"
408,"0.163863","Crema Con Extracto"
407,"0.185059","Crema Con Extracto"
406,"0.209801","Crema Con Extracto"
405,"0.244908","Crema Con Extracto"
404,"0.284943","Crema Con Extracto"
403,"0.336755","Crema Con Extracto"
402,"0.401890","Crema Con Extracto"
401,"0.485007","Crema Con Extracto"
400,"0.586330","Crema Con Extracto"
399,"0.711452","Crema Con Extracto"
398,"0.860308","Crema Con Extracto"
397,"1.038771","Crema Con Extracto"
396,"1.244437","Crema Con Extracto"
395,"1.479498","Crema Con Extracto"
394,"1.658878","Crema Con Extracto"
393,"1.814344","Crema Con Extracto"
392,"1.967498","Crema Con Extracto"
391,"1.919468","Crema Con Extracto"
390,"1.884384","Crema Con Extracto"
389,"1.936320","Crema Con Extracto"
388,"1.977183","Crema Con Extracto"
387,"1.968192","Crema Con Extracto"
386,"1.959824","Crema Con Extracto"
385,"1.960603","Crema Con Extracto"
384,"1.961707","Crema Con Extracto"
383,"1.937314","Crema Con Extracto"
382,"1.933602","Crema Con Extracto"
381,"1.961612","Crema Con Extracto"
380,"1.952220","Crema Con Extracto"
379,"1.999948","Crema Con Extracto"
378,"2.078169","Crema Con Extracto"
377,"2.048965","Crema Con Extracto"
376,"1.998764","Crema Con Extracto"
375,"1.976332","Crema Con Extracto"
374,"1.964490","Crema Con Extracto"
373,"1.972329","Crema Con Extracto"
372,"2.007606","Crema Con Extracto"
371,"2.543187","Crema Con Extracto"
370,"2.511654","Crema Con Extracto"
369,"2.529367","Crema Con Extracto"
368,"2.571209","Crema Con Extracto"
367,"2.579114","Crema Con Extracto"
366,"2.574039","Crema Con Extracto"
365,"2.601792","Crema Con Extracto"
364,"2.633418","Crema Con Extracto"
363,"2.778326","Crema Con Extracto"
362,"2.714062","Crema Con Extracto"
361,"2.756176","Crema Con Extracto"
360,"2.690513","Crema Con Extracto"
359,"2.675352","Crema Con Extracto"
358,"2.791959","Crema Con Extracto"
357,"2.679142","Crema Con Extracto"
356,"2.666692","Crema Con Extracto"
355,"2.626531","Crema Con Extracto"
354,"2.627718","Crema Con Extracto"
353,"2.577545","Crema Con Extracto"
352,"2.567704","Crema Con Extracto"
351,"2.577409","Crema Con Extracto"
350,"2.574882","Crema Con Extracto"
349,"2.539107","Crema Con Extracto"
348,"2.552714","Crema Con Extracto"
347,"2.607529","Crema Con Extracto"
346,"2.653638","Crema Con Extracto"
345,"2.636439","Crema Con Extracto"
344,"2.618463","Crema Con Extracto"
343,"2.568099","Crema Con Extracto"
342,"2.579695","Crema Con Extracto"
341,"2.559292","Crema Con Extracto"
340,"2.565394","Crema Con Extracto"
339,"2.593637","Crema Con Extracto"
338,"2.600215","Crema Con Extracto"
337,"2.594367","Crema Con Extracto"
336,"2.587467","Crema Con Extracto"
335,"2.607539","Crema Con Extracto"
334,"2.625311","Crema Con Extracto"
333,"2.639972","Crema Con Extracto"
332,"2.597621","Crema Con Extracto"
331,"2.590123","Crema Con Extracto"
330,"2.575605","Crema Con Extracto"
329,"2.590310","Crema Con Extracto"
328,"2.520593","Crema Con Extracto"
327,"2.670344","Crema Con Extracto"
326,"2.656356","Crema Con Extracto"
325,"2.705083","Crema Con Extracto"
324,"2.732561","Crema Con Extracto"
323,"2.624412","Crema Con Extracto"
322,"2.595031","Crema Con Extracto"
321,"2.595369","Crema Con Extracto"
320,"2.660490","Crema Con Extracto"
319,"2.655840","Crema Con Extracto"
318,"2.646340","Crema Con Extracto"
317,"2.647174","Crema Con Extracto"
316,"2.717219","Crema Con Extracto"
315,"2.775558","Crema Con Extracto"
314,"2.694556","Crema Con Extracto"
313,"2.745737","Crema Con Extracto"
312,"2.808513","Crema Con Extracto"
311,"2.814001","Crema Con Extracto"
310,"2.800927","Crema Con Extracto"
309,"2.807826","Crema Con Extracto"
308,"2.751415","Crema Con Extracto"
307,"2.742388","Crema Con Extracto"
306,"2.744800","Crema Con Extracto"
305,"2.753224","Crema Con Extracto"
304,"2.780767","Crema Con Extracto"
303,"2.789648","Crema Con Extracto"
302,"2.820669","Crema Con Extracto"
301,"2.820131","Crema Con Extracto"
300,"2.781993","Crema Con Extracto"
299,"2.821820","Crema Con Extracto"
298,"2.832743","Crema Con Extracto"
297,"2.777060","Crema Con Extracto"
296,"2.591055","Crema Con Extracto"
295,"2.468475","Crema Con Extracto"
294,"2.226025","Crema Con Extracto"
293,"1.942623","Crema Con Extracto"
292,"1.678349","Crema Con Extracto"
291,"1.463551","Crema Con Extracto"
290,"1.323966","Crema Con Extracto"
289,"1.280416","Crema Con Extracto"
288,"1.241823","Crema Con Extracto"
287,"1.228399","Crema Con Extracto"
286,"1.213163","Crema Con Extracto"
285,"1.179974","Crema Con Extracto"
284,"1.166593","Crema Con Extracto"
283,"1.161154","Crema Con Extracto"
282,"1.146943","Crema Con Extracto"
281,"1.128613","Crema Con Extracto"
280,"1.095710","Crema Con Extracto"
279,"1.104696","Crema Con Extracto"
278,"1.082960","Crema Con Extracto"
277,"1.054524","Crema Con Extracto"
276,"1.055516","Crema Con Extracto"
275,"1.022994","Crema Con Extracto"
274,"1.013975","Crema Con Extracto"
273,"0.993323","Crema Con Extracto"
272,"0.965629","Crema Con Extracto"
271,"0.971249","Crema Con Extracto"
270,"0.962968","Crema Con Extracto"
269,"0.951007","Crema Con Extracto"
268,"0.915105","Crema Con Extracto"
267,"0.892320","Crema Con Extracto"
266,"0.896394","Crema Con Extracto"
265,"0.892306","Crema Con Extracto"
264,"0.880046","Crema Con Extracto"
